doc_id,stock_code,stock_name,title,pdf_path,markdown_path,parser,markdown_non_empty,has_garbled_text,has_dividend_keyword,has_financial_keyword,has_risk_keyword,page_no_preserved,needs_manual_fix
1209465365,600657,信达地产,信达地产2020年度报告全文,data/pdf/信达地产_2020_1209465365.pdf,data/parsed/pdf_text/doc_1209465365_pdf_text.md,pypdf_text_fallback,True,False,True,True,True,approximate,no
1212728709,600657,信达地产,信达地产2021年年度报告,data/pdf/信达地产_2021_1212728709.pdf,data/parsed/pdf_text/doc_1212728709_pdf_text.md,pypdf_text_fallback,True,False,True,True,True,approximate,no
1216245554,600657,信达地产,信达地产2022年度报告,data/pdf/信达地产_2022_1216245554.pdf,data/parsed/pdf_text/doc_1216245554_pdf_text.md,pypdf_text_fallback,True,False,True,True,True,approximate,no
1219412328,600657,信达地产,2023年年度报告,data/pdf/信达地产_2023_1219412328.pdf,data/parsed/pdf_text/doc_1219412328_pdf_text.md,pypdf_text_fallback,True,False,True,True,True,approximate,no
1223073009,600657,信达地产,信达地产2024年年度报告,data/pdf/信达地产_2024_1223073009.pdf,data/parsed/pdf_text/doc_1223073009_pdf_text.md,pypdf_text_fallback,True,False,True,True,True,approximate,no
1209768898,600658,电子城,电子城2020年年度报告,data/pdf/电子城_2020_1209768898.pdf,data/parsed/pdf_text/doc_1209768898_pdf_text.md,pypdf_text_fallback,True,False,True,True,True,approximate,no
1212974325,600658,电子城,电子城 2021年年度报告,data/pdf/电子城_2021_1212974325.pdf,data/parsed/pdf_text/doc_1212974325_pdf_text.md,pypdf_text_fallback,True,False,True,True,True,approximate,no
1216492720,600658,电子城,电子城 2022年年度报告,data/pdf/电子城_2022_1216492720.pdf,data/parsed/pdf_text/doc_1216492720_pdf_text.md,pypdf_text_fallback,True,False,True,True,True,approximate,no
1219910873,600658,电子城,电子城 2023年年度报告,data/pdf/电子城_2023_1219910873.pdf,data/parsed/pdf_text/doc_1219910873_pdf_text.md,pypdf_text_fallback,True,False,True,True,True,approximate,no
1223318757,600658,电子城,电子城 2024年年度报告,data/pdf/电子城_2024_1223318757.pdf,data/parsed/pdf_text/doc_1223318757_pdf_text.md,pypdf_text_fallback,True,False,True,True,True,approximate,no
1209488661,600663,陆家嘴,2020年年度报告,data/pdf/陆家嘴_2020_1209488661.pdf,data/parsed/pdf_text/doc_1209488661_pdf_text.md,pypdf_text_fallback,True,False,True,True,True,approximate,no
1212740393,600663,陆家嘴,2021年年度报告,data/pdf/陆家嘴_2021_1212740393.pdf,data/parsed/pdf_text/doc_1212740393_pdf_text.md,pypdf_text_fallback,True,False,True,True,True,approximate,no
1216273292,600663,陆家嘴,2022年年度报告,data/pdf/陆家嘴_2022_1216273292.pdf,data/parsed/pdf_text/doc_1216273292_pdf_text.md,pypdf_text_fallback,True,False,True,True,True,approximate,no
1222823303,600663,陆家嘴,2023年年度报告,data/pdf/陆家嘴_2023_1222823303.pdf,data/parsed/pdf_text/doc_1222823303_pdf_text.md,pypdf_text_fallback,True,False,True,True,True,approximate,no
1223218010,600663,陆家嘴,2024年年度报告,data/pdf/陆家嘴_2024_1223218010.pdf,data/parsed/pdf_text/doc_1223218010_pdf_text.md,pypdf_text_fallback,True,False,True,True,True,approximate,no
1209833820,600665,天地源,天地源股份有限公司2020年年度报告,data/pdf/天地源_2020_1209833820.pdf,data/parsed/pdf_text/doc_1209833820_pdf_text.md,pypdf_text_fallback,True,False,True,True,True,approximate,no
1212854184,600665,天地源,天地源股份有限公司2021年年度报告,data/pdf/天地源_2021_1212854184.pdf,data/parsed/pdf_text/doc_1212854184_pdf_text.md,pypdf_text_fallback,True,False,True,True,True,approximate,no
1216094888,600665,天地源,天地源股份有限公司2022年年度报告,data/pdf/天地源_2022_1216094888.pdf,data/parsed/pdf_text/doc_1216094888_pdf_text.md,pypdf_text_fallback,True,False,True,True,True,approximate,no
1219907193,600665,天地源,天地源股份有限公司2023年年度报告,data/pdf/天地源_2023_1219907193.pdf,data/parsed/pdf_text/doc_1219907193_pdf_text.md,pypdf_text_fallback,True,False,True,True,True,approximate,no
1223426241,600665,天地源,天地源股份有限公司2024年年度报告,data/pdf/天地源_2024_1223426241.pdf,data/parsed/pdf_text/doc_1223426241_pdf_text.md,pypdf_text_fallback,True,False,True,True,True,approximate,no
1212671221,600675,中华企业,中华企业股份有限公司2021年年度报告,data/pdf/中华企业_2021_1212671221.pdf,data/parsed/pdf_text/doc_1212671221_pdf_text.md,pypdf_text_fallback,True,False,True,True,True,approximate,no
1216259939,600675,中华企业,中华企业股份有限公司2022年年度报告,data/pdf/中华企业_2022_1216259939.pdf,data/parsed/pdf_text/doc_1216259939_pdf_text.md,pypdf_text_fallback,True,False,True,True,True,approximate,no
1219650634,600675,中华企业,中华企业2023年年度报告,data/pdf/中华企业_2023_1219650634.pdf,data/parsed/pdf_text/doc_1219650634_pdf_text.md,pypdf_text_fallback,True,False,True,True,True,approximate,no
1223113350,600675,中华企业,中华企业股份有限公司2024年年度报告,data/pdf/中华企业_2024_1223113350.pdf,data/parsed/pdf_text/doc_1223113350_pdf_text.md,pypdf_text_fallback,True,False,True,True,True,approximate,no
1209681108,600683,京投发展,京投发展2020年年度报告,data/pdf/京投发展_2020_1209681108.pdf,data/parsed/pdf_text/doc_1209681108_pdf_text.md,pypdf_text_fallback,True,False,True,True,True,approximate,no
1212897448,600683,京投发展,京投发展2021年年度报告,data/pdf/京投发展_2021_1212897448.pdf,data/parsed/pdf_text/doc_1212897448_pdf_text.md,pypdf_text_fallback,True,False,True,True,True,approximate,no
1216235519,600683,京投发展,京投发展股份有限公司2022年年度报告,data/pdf/京投发展_2022_1216235519.pdf,data/parsed/pdf_text/doc_1216235519_pdf_text.md,pypdf_text_fallback,True,False,True,True,True,approximate,no
1219493208,600683,京投发展,2023年年度报告,data/pdf/京投发展_2023_1219493208.pdf,data/parsed/pdf_text/doc_1219493208_pdf_text.md,pypdf_text_fallback,True,False,True,True,True,approximate,no
1222992709,600683,京投发展,京投发展股份有限公司2024年年度报告（更正后）,data/pdf/京投发展_2024_1222992709.pdf,data/parsed/pdf_text/doc_1222992709_pdf_text.md,pypdf_text_fallback,True,False,True,True,True,approximate,no
1209879258,600736,苏州高新,苏州高新2020年年度报告,data/pdf/苏州高新_2020_1209879258.pdf,data/parsed/pdf_text/doc_1209879258_pdf_text.md,pypdf_text_fallback,True,False,True,True,True,approximate,no
1213108822,600736,苏州高新,苏州高新2021年年度报告,data/pdf/苏州高新_2021_1213108822.pdf,data/parsed/pdf_text/doc_1213108822_pdf_text.md,pypdf_text_fallback,True,False,True,True,True,approximate,no
1216705586,600736,苏州高新,苏州高新2022年年度报告,data/pdf/苏州高新_2022_1216705586.pdf,data/parsed/pdf_text/doc_1216705586_pdf_text.md,pypdf_text_fallback,True,False,True,True,True,approximate,no
1219876783,600736,苏州高新,2023年年度报告,data/pdf/苏州高新_2023_1219876783.pdf,data/parsed/pdf_text/doc_1219876783_pdf_text.md,pypdf_text_fallback,True,False,True,True,True,approximate,no
1223317086,600736,苏州高新,苏州高新2024年年度报告,data/pdf/苏州高新_2024_1223317086.pdf,data/parsed/pdf_text/doc_1223317086_pdf_text.md,pypdf_text_fallback,True,False,True,True,True,approximate,no
1209711003,600743,华远地产,华远地产2020年年度报告,data/pdf/华远地产_2020_1209711003.pdf,data/parsed/pdf_text/doc_1209711003_pdf_text.md,pypdf_text_fallback,True,False,True,True,True,approximate,no
1212974730,600743,华远地产,华远地产2021年年度报告,data/pdf/华远地产_2021_1212974730.pdf,data/parsed/pdf_text/doc_1212974730_pdf_text.md,pypdf_text_fallback,True,False,True,True,True,approximate,no
1216663767,600743,华远地产,华远地产2022年年度报告,data/pdf/华远地产_2022_1216663767.pdf,data/parsed/pdf_text/doc_1216663767_pdf_text.md,pypdf_text_fallback,True,False,True,True,True,approximate,no
1219854998,600743,华远地产,华远地产2023年年度报告,data/pdf/华远地产_2023_1219854998.pdf,data/parsed/pdf_text/doc_1219854998_pdf_text.md,pypdf_text_fallback,True,False,True,True,True,approximate,no
1223414289,600743,华远地产,华远地产2024年年度报告,data/pdf/华远地产_2024_1223414289.pdf,data/parsed/pdf_text/doc_1223414289_pdf_text.md,pypdf_text_fallback,True,False,True,True,True,approximate,no
1209681921,600848,上海临港,2020年年度报告,data/pdf/上海临港_2020_1209681921.pdf,data/parsed/pdf_text/doc_1209681921_pdf_text.md,pypdf_text_fallback,True,False,True,True,True,approximate,no
1213176301,600848,上海临港,2021年年度报告,data/pdf/上海临港_2021_1213176301.pdf,data/parsed/pdf_text/doc_1213176301_pdf_text.md,pypdf_text_fallback,True,False,True,True,True,approximate,no
1216402918,600848,上海临港,2022年年度报告,data/pdf/上海临港_2022_1216402918.pdf,data/parsed/pdf_text/doc_1216402918_pdf_text.md,pypdf_text_fallback,True,False,True,True,True,approximate,no
1219596576,600848,上海临港,2023年年度报告,data/pdf/上海临港_2023_1219596576.pdf,data/parsed/pdf_text/doc_1219596576_pdf_text.md,pypdf_text_fallback,True,False,True,True,True,approximate,no
1223073233,600848,上海临港,2024年年度报告,data/pdf/上海临港_2024_1223073233.pdf,data/parsed/pdf_text/doc_1223073233_pdf_text.md,pypdf_text_fallback,True,False,True,True,True,approximate,no
1213263785,600895,张江高科,2021年年度报告,data/pdf/张江高科_2021_1213263785.pdf,data/parsed/pdf_text/doc_1213263785_pdf_text.md,pypdf_text_fallback,True,False,True,True,True,approximate,no
1216411318,600895,张江高科,2022年年度报告,data/pdf/张江高科_2022_1216411318.pdf,data/parsed/pdf_text/doc_1216411318_pdf_text.md,pypdf_text_fallback,True,False,True,True,True,approximate,no
1219463872,600895,张江高科,2023年年度报告,data/pdf/张江高科_2023_1219463872.pdf,data/parsed/pdf_text/doc_1219463872_pdf_text.md,pypdf_text_fallback,True,False,True,True,True,approximate,no
1222946501,600895,张江高科,2024年年度报告,data/pdf/张江高科_2024_1222946501.pdf,data/parsed/pdf_text/doc_1222946501_pdf_text.md,pypdf_text_fallback,True,False,True,True,True,approximate,no
1209464414,601155,新城控股,新城控股2020年年度报告,data/pdf/新城控股_2020_1209464414.pdf,data/parsed/pdf_text/doc_1209464414_pdf_text.md,pypdf_text_fallback,True,False,True,True,True,approximate,no
1212753271,601155,新城控股,新城控股2021年年度报告,data/pdf/新城控股_2021_1212753271.pdf,data/parsed/pdf_text/doc_1212753271_pdf_text.md,pypdf_text_fallback,True,False,True,True,True,approximate,no
1216298501,601155,新城控股,新城控股2022年年度报告,data/pdf/新城控股_2022_1216298501.pdf,data/parsed/pdf_text/doc_1216298501_pdf_text.md,pypdf_text_fallback,True,False,True,True,True,approximate,no
1219446608,601155,新城控股,新城控股2023年年度报告,data/pdf/新城控股_2023_1219446608.pdf,data/parsed/pdf_text/doc_1219446608_pdf_text.md,pypdf_text_fallback,True,False,True,True,True,approximate,no
1224697369,601155,新城控股,新城控股2024年年度报告（更正版）,data/pdf/新城控股_2024_1224697369.pdf,data/parsed/pdf_text/doc_1224697369_pdf_text.md,pypdf_text_fallback,True,False,True,True,True,approximate,no
